path	tier	bytes	tokens	lines	h2_count
larch-logs/implement/24965525-F9EB-4484-85A6-471A95B65807/plan-goals-test.md	tier-4-run-log	2674	663	44	3
larch-logs/implement/24965525-F9EB-4484-85A6-471A95B65807/version-bump-reasoning.md	tier-4-run-log	449	128	13	1
larch-logs/implement/259BADC6-CC05-42F8-9192-8DD252217998/plan-goals-test.md	tier-4-run-log	1800	460	29	3
larch-logs/implement/259BADC6-CC05-42F8-9192-8DD252217998/review-findings-full.md	tier-4-run-log	37206	9466	544	68
larch-logs/implement/259BADC6-CC05-42F8-9192-8DD252217998/version-bump-reasoning.md	tier-4-run-log	409	117	13	1
larch-logs/implement/2B036492-1DB7-464A-B254-4E6BB9D63853/plan-goals-test.md	tier-4-run-log	3487	911	68	3
larch-logs/implement/2B036492-1DB7-464A-B254-4E6BB9D63853/review-findings-full.md	tier-4-run-log	306776	74692	3928	491
larch-logs/implement/2B036492-1DB7-464A-B254-4E6BB9D63853/version-bump-reasoning.md	tier-4-run-log	411	115	13	1
larch-logs/implement/2C92434A-F278-42CE-ABB1-D9F9DF35B67C/diagrams.md	tier-4-run-log	127	22	7	2
larch-logs/implement/2C92434A-F278-42CE-ABB1-D9F9DF35B67C/plan-goals-test.md	tier-4-run-log	395	89	12	3
larch-logs/implement/2C92434A-F278-42CE-ABB1-D9F9DF35B67C/run-statistics.md	tier-4-run-log	76	28	5	0
larch-logs/implement/2C92434A-F278-42CE-ABB1-D9F9DF35B67C/timing-report.md	tier-4-run-log	28229	9397	516	2
larch-logs/implement/2C92434A-F278-42CE-ABB1-D9F9DF35B67C/token-report.md	tier-4-run-log	1477	585	25	0
larch-logs/implement/2C92434A-F278-42CE-ABB1-D9F9DF35B67C/version-bump-reasoning.md	tier-4-run-log	115	26	1	0
larch-logs/implement/2CF473E7-74A6-437E-BD77-551535B335D4/plan-goals-test.md	tier-4-run-log	12349	3202	291	14
larch-logs/implement/2CF473E7-74A6-437E-BD77-551535B335D4/review-findings-full.md	tier-4-run-log	43890	10541	314	37
larch-logs/implement/2CF473E7-74A6-437E-BD77-551535B335D4/version-bump-reasoning.md	tier-4-run-log	409	116	13	1
larch-logs/implement/2DA80E24-E3B8-4D15-9CDC-99771D79BDA6/plan-goals-test.md	tier-4-run-log	1854	411	38	3
larch-logs/implement/2DA80E24-E3B8-4D15-9CDC-99771D79BDA6/timing-report.md	tier-4-run-log	441	142	16	2
larch-logs/implement/2DA80E24-E3B8-4D15-9CDC-99771D79BDA6/token-report.md	tier-4-run-log	636	247	12	0
larch-logs/implement/2DA80E24-E3B8-4D15-9CDC-99771D79BDA6/version-bump-reasoning.md	tier-4-run-log	455	135	13	1
larch-logs/implement/2DEB60AE-751A-4D15-8DDE-CCAD04E01A4F/timing-report.md	tier-4-run-log	30960	10285	559	2
larch-logs/implement/2DEB60AE-751A-4D15-8DDE-CCAD04E01A4F/token-report.md	tier-4-run-log	1777	707	30	0
larch-logs/implement/2DEB60AE-751A-4D15-8DDE-CCAD04E01A4F/version-bump-reasoning.md	tier-4-run-log	351	106	11	1
larch-logs/implement/2F076980-32E1-45EB-AA2D-1CD1B98C2665/plan-goals-test.md	tier-4-run-log	396	89	8	3
larch-logs/implement/2F076980-32E1-45EB-AA2D-1CD1B98C2665/timing-report.md	tier-4-run-log	1122	353	27	2
larch-logs/implement/2F076980-32E1-45EB-AA2D-1CD1B98C2665/token-report.md	tier-4-run-log	2716	1038	53	0
larch-logs/implement/2F076980-32E1-45EB-AA2D-1CD1B98C2665/version-bump-reasoning.md	tier-4-run-log	408	114	13	1
larch-logs/implement/2F4CA5E7-E7F0-4596-BBFC-831FAB3172AB/plan-goals-test.md	tier-4-run-log	1891	456	38	3
larch-logs/implement/2F4CA5E7-E7F0-4596-BBFC-831FAB3172AB/review-findings-full.md	tier-4-run-log	70167	17702	872	109
larch-logs/implement/2F4CA5E7-E7F0-4596-BBFC-831FAB3172AB/run-statistics.md	tier-4-run-log	90	35	1	0
larch-logs/implement/2F4CA5E7-E7F0-4596-BBFC-831FAB3172AB/version-bump-reasoning.md	tier-4-run-log	464	144	14	1
larch-logs/implement/33431CFB-6183-4F5E-8185-3FDEBAEFEFA7/plan-goals-test.md	tier-4-run-log	1391	337	25	3
larch-logs/implement/33431CFB-6183-4F5E-8185-3FDEBAEFEFA7/review-findings-full.md	tier-4-run-log	1297	320	15	0
larch-logs/implement/33431CFB-6183-4F5E-8185-3FDEBAEFEFA7/version-bump-reasoning.md	tier-4-run-log	447	121	13	1
larch-logs/implement/3515E68D-6A55-4800-8D66-7F197282FBA6/plan-goals-test.md	tier-4-run-log	2640	725	51	3
larch-logs/implement/3515E68D-6A55-4800-8D66-7F197282FBA6/run-statistics.md	tier-4-run-log	116	39	1	0
larch-logs/implement/3515E68D-6A55-4800-8D66-7F197282FBA6/version-bump-reasoning.md	tier-4-run-log	454	137	13	1
larch-logs/implement/38F426E5-DF04-48E7-A95F-EED5F2352F07/plan-goals-test.md	tier-4-run-log	391	93	9	3
larch-logs/implement/38F426E5-DF04-48E7-A95F-EED5F2352F07/run-statistics.md	tier-4-run-log	140	47	6	1
larch-logs/implement/38F426E5-DF04-48E7-A95F-EED5F2352F07/timing-report.md	tier-4-run-log	19065	6414	344	2
larch-logs/implement/38F426E5-DF04-48E7-A95F-EED5F2352F07/token-report.md	tier-4-run-log	1722	689	29	0
larch-logs/implement/3928BA90-E8D7-436A-B82A-7B661BDDE37A/plan-goals-test.md	tier-4-run-log	4076	989	98	4
larch-logs/implement/3928BA90-E8D7-436A-B82A-7B661BDDE37A/run-statistics.md	tier-4-run-log	263	67	6	1
larch-logs/implement/3928BA90-E8D7-436A-B82A-7B661BDDE37A/timing-report.md	tier-4-run-log	1121	363	27	2
larch-logs/implement/3928BA90-E8D7-436A-B82A-7B661BDDE37A/token-report.md	tier-4-run-log	1628	611	25	0
larch-logs/implement/3928BA90-E8D7-436A-B82A-7B661BDDE37A/version-bump-reasoning.md	tier-4-run-log	453	138	13	1
larch-logs/implement/39E4060E-9AAA-4890-BFF0-0FC99386D877/run-statistics.md	tier-4-run-log	113	38	1	0
larch-logs/implement/39E4060E-9AAA-4890-BFF0-0FC99386D877/timing-report.md	tier-4-run-log	18249	6160	327	2
larch-logs/implement/39E4060E-9AAA-4890-BFF0-0FC99386D877/token-report.md	tier-4-run-log	3470	1335	57	0
larch-logs/implement/39E4060E-9AAA-4890-BFF0-0FC99386D877/version-bump-reasoning.md	tier-4-run-log	468	155	13	1
larch-logs/implement/3A6536B1-D6D9-427B-8354-7D55682A517F/plan-goals-test.md	tier-4-run-log	4531	1160	76	4
larch-logs/implement/3A6536B1-D6D9-427B-8354-7D55682A517F/review-findings-full.md	tier-4-run-log	1473	356	15	0
larch-logs/implement/3A6536B1-D6D9-427B-8354-7D55682A517F/version-bump-reasoning.md	tier-4-run-log	464	140	13	1
larch-logs/implement/3B67D384-F3C7-41D2-87BE-850CCAF61760/diagrams.md	tier-4-run-log	125	22	5	2
larch-logs/implement/3B67D384-F3C7-41D2-87BE-850CCAF61760/plan-goals-test.md	tier-4-run-log	652	149	9	3
larch-logs/implement/3B67D384-F3C7-41D2-87BE-850CCAF61760/timing-report.md	tier-4-run-log	12843	4269	239	2
larch-logs/implement/3B67D384-F3C7-41D2-87BE-850CCAF61760/token-report.md	tier-4-run-log	710	273	13	0
larch-logs/implement/3D3AFC9A-3F1F-46CD-9922-08E038D7264C/review-findings-full.md	tier-4-run-log	612	134	8	1
larch-logs/implement/3D3AFC9A-3F1F-46CD-9922-08E038D7264C/version-bump-reasoning.md	tier-4-run-log	412	117	13	1
larch-logs/implement/3E1BBBFA-36FE-4415-9059-A4DD569D1118/plan-goals-test.md	tier-4-run-log	24759	6799	533	8
larch-logs/implement/3E1BBBFA-36FE-4415-9059-A4DD569D1118/review-findings-full.md	tier-4-run-log	0	0	0	0
larch-logs/implement/3E36815F-5F95-4439-BC3E-CA85EF90EA72/plan-goals-test.md	tier-4-run-log	2004	508	38	3
larch-logs/implement/3E36815F-5F95-4439-BC3E-CA85EF90EA72/version-bump-reasoning.md	tier-4-run-log	456	138	13	1
larch-logs/implement/3F90B9E2-5BD8-4F81-9A16-ED09A805B36B/plan-goals-test.md	tier-4-run-log	1403	372	29	3
larch-logs/implement/3F90B9E2-5BD8-4F81-9A16-ED09A805B36B/review-findings-full.md	tier-4-run-log	0	0	0	0
larch-logs/implement/3FDB1D22-27ED-4A19-93B4-8AC4FA60A821/plan-goals-test.md	tier-4-run-log	2949	723	57	3
larch-logs/implement/3FDB1D22-27ED-4A19-93B4-8AC4FA60A821/review-findings-full.md	tier-4-run-log	2755	653	35	0
larch-logs/implement/3FDB1D22-27ED-4A19-93B4-8AC4FA60A821/version-bump-reasoning.md	tier-4-run-log	453	136	13	1
larch-logs/implement/3FF3B3B6-5271-4FF6-A9B9-605FDA0D7BA5/plan-goals-test.md	tier-4-run-log	5756	1505	134	3
larch-logs/implement/3FF3B3B6-5271-4FF6-A9B9-605FDA0D7BA5/version-bump-reasoning.md	tier-4-run-log	454	137	13	1
larch-logs/implement/4413B049-154A-4861-8107-9746B7033981/plan-goals-test.md	tier-4-run-log	959	238	19	3
larch-logs/implement/4413B049-154A-4861-8107-9746B7033981/run-statistics.md	tier-4-run-log	312	113	9	1
larch-logs/implement/4413B049-154A-4861-8107-9746B7033981/timing-report.md	tier-4-run-log	967	328	24	2
larch-logs/implement/4413B049-154A-4861-8107-9746B7033981/token-report.md	tier-4-run-log	1223	448	24	0
larch-logs/implement/4413B049-154A-4861-8107-9746B7033981/version-bump-reasoning.md	tier-4-run-log	455	138	13	1
larch-logs/implement/443D5F3B-8C58-4765-B325-16924E02A34F/plan-goals-test.md	tier-4-run-log	13080	3395	261	3
larch-logs/implement/443D5F3B-8C58-4765-B325-16924E02A34F/review-findings-full.md	tier-4-run-log	9822	2205	128	16
larch-logs/implement/443D5F3B-8C58-4765-B325-16924E02A34F/run-statistics.md	tier-4-run-log	91	33	1	0
larch-logs/implement/443D5F3B-8C58-4765-B325-16924E02A34F/version-bump-reasoning.md	tier-4-run-log	410	115	13	1
larch-logs/implement/45E8E9EB-4505-465B-A66E-B6AD10DAB327/plan-goals-test.md	tier-4-run-log	1448	361	35	3
larch-logs/implement/45E8E9EB-4505-465B-A66E-B6AD10DAB327/review-findings-full.md	tier-4-run-log	1188	275	10	0
larch-logs/implement/45E8E9EB-4505-465B-A66E-B6AD10DAB327/version-bump-reasoning.md	tier-4-run-log	454	136	13	1
larch-logs/implement/46592F77-D2F4-4047-AB7B-0180D3E93920/plan-goals-test.md	tier-4-run-log	4040	972	47	4
larch-logs/implement/46592F77-D2F4-4047-AB7B-0180D3E93920/timing-report.md	tier-4-run-log	932	302	25	2
larch-logs/implement/46592F77-D2F4-4047-AB7B-0180D3E93920/token-report.md	tier-4-run-log	1790	719	30	0
larch-logs/implement/46592F77-D2F4-4047-AB7B-0180D3E93920/version-bump-reasoning.md	tier-4-run-log	455	135	13	1
larch-logs/implement/4853CCB5-8364-4EE9-B8A1-961E26E879B9/plan-goals-test.md	tier-4-run-log	2836	712	49	3
larch-logs/implement/4853CCB5-8364-4EE9-B8A1-961E26E879B9/version-bump-reasoning.md	tier-4-run-log	401	131	11	1
larch-logs/implement/4AAB6289-FAAD-4043-B67F-E7B71FD55C09/diagrams.md	tier-4-run-log	127	22	7	2
larch-logs/implement/4AAB6289-FAAD-4043-B67F-E7B71FD55C09/plan-goals-test.md	tier-4-run-log	430	94	11	3
larch-logs/implement/4AAB6289-FAAD-4043-B67F-E7B71FD55C09/timing-report.md	tier-4-run-log	1031	327	26	2
larch-logs/implement/4AAB6289-FAAD-4043-B67F-E7B71FD55C09/token-report.md	tier-4-run-log	2916	1110	56	0
larch-logs/implement/4AAB6289-FAAD-4043-B67F-E7B71FD55C09/version-bump-reasoning.md	tier-4-run-log	351	104	11	1
larch-logs/implement/4ABD84C4-B5A2-4F93-AB22-A6F62EAD5959/plan-goals-test.md	tier-4-run-log	1186	366	31	3
larch-logs/implement/4ABD84C4-B5A2-4F93-AB22-A6F62EAD5959/review-findings-full.md	tier-4-run-log	594	177	8	1
larch-logs/implement/4AC1A0C0-2CC2-49E6-B4D1-BC1960AC5D10/plan-goals-test.md	tier-4-run-log	3211	854	75	3
larch-logs/implement/4AC1A0C0-2CC2-49E6-B4D1-BC1960AC5D10/review-findings-full.md	tier-4-run-log	5785	1543	40	5
larch-logs/implement/4D680627-3778-4124-839C-140A63A1FFBE/plan-goals-test.md	tier-4-run-log	1452	333	23	2
larch-logs/implement/4D680627-3778-4124-839C-140A63A1FFBE/timing-report.md	tier-4-run-log	21460	7195	386	2
larch-logs/implement/4D680627-3778-4124-839C-140A63A1FFBE/token-report.md	tier-4-run-log	1476	587	25	0
larch-logs/implement/4D680627-3778-4124-839C-140A63A1FFBE/version-bump-reasoning.md	tier-4-run-log	455	139	13	1
larch-logs/implement/503458BE-B2F3-468D-9110-35E7F735A500/plan-goals-test.md	tier-4-run-log	2623	707	48	3
larch-logs/implement/503458BE-B2F3-468D-9110-35E7F735A500/review-findings-full.md	tier-4-run-log	841	219	8	1
larch-logs/implement/503458BE-B2F3-468D-9110-35E7F735A500/version-bump-reasoning.md	tier-4-run-log	412	115	13	1
larch-logs/implement/525E830F-DC1F-4B95-A3AD-08EFDCC0B4C2/plan-goals-test.md	tier-4-run-log	11433	2851	120	4
larch-logs/implement/525E830F-DC1F-4B95-A3AD-08EFDCC0B4C2/timing-report.md	tier-4-run-log	1569	500	33	2
larch-logs/implement/525E830F-DC1F-4B95-A3AD-08EFDCC0B4C2/token-report.md	tier-4-run-log	2753	1002	49	0
larch-logs/implement/525E830F-DC1F-4B95-A3AD-08EFDCC0B4C2/version-bump-reasoning.md	tier-4-run-log	453	137	13	1
larch-logs/implement/57EE0CA9-7B70-49D2-BC7F-122DA05A8DFE/plan-goals-test.md	tier-4-run-log	2053	527	47	3
larch-logs/implement/57EE0CA9-7B70-49D2-BC7F-122DA05A8DFE/version-bump-reasoning.md	tier-4-run-log	446	121	13	1
larch-logs/implement/5AEBA9B5-55A4-4A16-96CB-6F6395268485/plan-goals-test.md	tier-4-run-log	1771	446	31	3
larch-logs/implement/5AEBA9B5-55A4-4A16-96CB-6F6395268485/timing-report.md	tier-4-run-log	1232	403	29	2
larch-logs/implement/5AEBA9B5-55A4-4A16-96CB-6F6395268485/token-report.md	tier-4-run-log	3192	1225	61	0
larch-logs/implement/5AEBA9B5-55A4-4A16-96CB-6F6395268485/version-bump-reasoning.md	tier-4-run-log	455	133	13	1
larch-logs/implement/5BEB360E-BDBA-4AFB-81B4-0219193419EE/plan-goals-test.md	tier-4-run-log	4802	1225	91	3
larch-logs/implement/5BEB360E-BDBA-4AFB-81B4-0219193419EE/review-findings-full.md	tier-4-run-log	0	0	0	0
larch-logs/implement/5FB5F976-7F82-491A-9A44-028AA1CD3DDF/review-findings-full.md	tier-4-run-log	37680	9159	352	44
larch-logs/implement/601FCAA8-2CDE-4A15-B6D1-7FEFFDCA338B/plan-goals-test.md	tier-4-run-log	977	232	17	3
larch-logs/implement/601FCAA8-2CDE-4A15-B6D1-7FEFFDCA338B/timing-report.md	tier-4-run-log	29638	9856	542	2
larch-logs/implement/601FCAA8-2CDE-4A15-B6D1-7FEFFDCA338B/token-report.md	tier-4-run-log	1369	541	23	0
larch-logs/implement/6234FA37-2F3E-4B7D-A0E4-55C4CBC2FB8F/plan-goals-test.md	tier-4-run-log	1482	348	30	5
larch-logs/implement/6234FA37-2F3E-4B7D-A0E4-55C4CBC2FB8F/run-statistics.md	tier-4-run-log	117	30	1	0
larch-logs/implement/6234FA37-2F3E-4B7D-A0E4-55C4CBC2FB8F/timing-report.md	tier-4-run-log	23870	7965	432	2
larch-logs/implement/6234FA37-2F3E-4B7D-A0E4-55C4CBC2FB8F/token-report.md	tier-4-run-log	1725	695	29	0
larch-logs/implement/6234FA37-2F3E-4B7D-A0E4-55C4CBC2FB8F/version-bump-reasoning.md	tier-4-run-log	468	155	13	1
larch-logs/implement/635FAED3-95AC-404E-BD3D-56823F6B4477/plan-goals-test.md	tier-4-run-log	1241	314	24	3
larch-logs/implement/635FAED3-95AC-404E-BD3D-56823F6B4477/timing-report.md	tier-4-run-log	878	283	24	2
larch-logs/implement/635FAED3-95AC-404E-BD3D-56823F6B4477/token-report.md	tier-4-run-log	1713	692	29	0
larch-logs/implement/635FAED3-95AC-404E-BD3D-56823F6B4477/version-bump-reasoning.md	tier-4-run-log	455	138	13	1
larch-logs/implement/64D3CC3E-F691-4CFD-BD0C-FD260E8D9CA2/review-findings-full.md	tier-4-run-log	0	0	0	0
larch-logs/implement/64D3CC3E-F691-4CFD-BD0C-FD260E8D9CA2/version-bump-reasoning.md	tier-4-run-log	412	115	13	1
larch-logs/implement/6553044D-9373-4F28-892E-C9DD9823CD8D/plan-goals-test.md	tier-4-run-log	2151	517	34	4
larch-logs/implement/6553044D-9373-4F28-892E-C9DD9823CD8D/timing-report.md	tier-4-run-log	21945	7340	400	2
larch-logs/implement/6553044D-9373-4F28-892E-C9DD9823CD8D/token-report.md	tier-4-run-log	1360	534	23	0
larch-logs/implement/687F263F-4B6B-4815-8B2C-1C82357E7E8B/plan-goals-test.md	tier-4-run-log	2028	558	33	3
larch-logs/implement/687F263F-4B6B-4815-8B2C-1C82357E7E8B/timing-report.md	tier-4-run-log	1278	421	30	2
larch-logs/implement/687F263F-4B6B-4815-8B2C-1C82357E7E8B/token-report.md	tier-4-run-log	3676	1423	69	0
larch-logs/implement/687F263F-4B6B-4815-8B2C-1C82357E7E8B/version-bump-reasoning.md	tier-4-run-log	455	130	13	1
larch-logs/implement/68DAE63B-1A5F-4B36-A61C-378BD5BED013/plan-goals-test.md	tier-4-run-log	2058	529	35	4
larch-logs/implement/68DAE63B-1A5F-4B36-A61C-378BD5BED013/timing-report.md	tier-4-run-log	725	230	21	2
larch-logs/implement/68DAE63B-1A5F-4B36-A61C-378BD5BED013/token-report.md	tier-4-run-log	1374	539	23	0
larch-logs/implement/68DAE63B-1A5F-4B36-A61C-378BD5BED013/version-bump-reasoning.md	tier-4-run-log	455	135	13	1
larch-logs/implement/695D84DF-ED83-47FE-9429-B144D28368B3/plan-goals-test.md	tier-4-run-log	3270	872	83	3
larch-logs/implement/695D84DF-ED83-47FE-9429-B144D28368B3/review-findings-full.md	tier-4-run-log	15362	3615	192	24
larch-logs/implement/6993BDEA-A986-423E-846F-AA18FFC4D2EB/diagrams.md	tier-4-run-log	971	282	26	1
larch-logs/implement/6993BDEA-A986-423E-846F-AA18FFC4D2EB/plan-goals-test.md	tier-4-run-log	1379	360	25	2
larch-logs/implement/6993BDEA-A986-423E-846F-AA18FFC4D2EB/timing-report.md	tier-4-run-log	30366	10207	552	2
larch-logs/implement/6993BDEA-A986-423E-846F-AA18FFC4D2EB/token-report.md	tier-4-run-log	964	374	17	0
larch-logs/implement/6993BDEA-A986-423E-846F-AA18FFC4D2EB/version-bump-reasoning.md	tier-4-run-log	411	115	13	1
larch-logs/implement/6AF4992B-860B-42A2-99DB-637DD3EECD6C/plan-goals-test.md	tier-4-run-log	2226	593	36	3
larch-logs/implement/6AF4992B-860B-42A2-99DB-637DD3EECD6C/run-statistics.md	tier-4-run-log	42	20	3	0
larch-logs/implement/6AF4992B-860B-42A2-99DB-637DD3EECD6C/timing-report.md	tier-4-run-log	22098	7403	398	2
larch-logs/implement/6AF4992B-860B-42A2-99DB-637DD3EECD6C/token-report.md	tier-4-run-log	1366	538	23	0
larch-logs/implement/6AF4992B-860B-42A2-99DB-637DD3EECD6C/version-bump-reasoning.md	tier-4-run-log	469	155	13	1
larch-logs/implement/6BDA32F8-BFFE-43BC-BBBD-26E65E7FDF61/plan-goals-test.md	tier-4-run-log	4053	1040	65	3
larch-logs/implement/6BDA32F8-BFFE-43BC-BBBD-26E65E7FDF61/version-bump-reasoning.md	tier-4-run-log	456	131	13	1
larch-logs/implement/6DE8329B-FD2C-4058-A148-61CD80E5FAC8/plan-goals-test.md	tier-4-run-log	2713	694	59	4
larch-logs/implement/6DE8329B-FD2C-4058-A148-61CD80E5FAC8/timing-report.md	tier-4-run-log	985	328	26	2
larch-logs/implement/6DE8329B-FD2C-4058-A148-61CD80E5FAC8/token-report.md	tier-4-run-log	2425	949	45	0
larch-logs/implement/6DE8329B-FD2C-4058-A148-61CD80E5FAC8/version-bump-reasoning.md	tier-4-run-log	455	135	13	1
larch-logs/implement/704B8795-D6FE-462C-898F-FA1567190B1E/plan-goals-test.md	tier-4-run-log	1470	444	34	4
larch-logs/implement/704B8795-D6FE-462C-898F-FA1567190B1E/timing-report.md	tier-4-run-log	818	266	23	2
larch-logs/implement/704B8795-D6FE-462C-898F-FA1567190B1E/token-report.md	tier-4-run-log	1461	585	25	0
larch-logs/implement/704B8795-D6FE-462C-898F-FA1567190B1E/version-bump-reasoning.md	tier-4-run-log	411	116	13	1
larch-logs/implement/73826C67-B7E4-4EED-B7DA-389D968FE19A/plan-goals-test.md	tier-4-run-log	13361	3397	169	14
larch-logs/implement/73826C67-B7E4-4EED-B7DA-389D968FE19A/review-findings-full.md	tier-4-run-log	31077	7604	336	42
larch-logs/implement/73826C67-B7E4-4EED-B7DA-389D968FE19A/version-bump-reasoning.md	tier-4-run-log	454	124	13	1
larch-logs/implement/76E70CC9-EBDE-4590-A2C3-3A9FB03715AC/plan-goals-test.md	tier-4-run-log	19758	4963	375	3
larch-logs/implement/76E70CC9-EBDE-4590-A2C3-3A9FB03715AC/review-findings-full.md	tier-4-run-log	14431	3435	111	12
larch-logs/implement/76E70CC9-EBDE-4590-A2C3-3A9FB03715AC/run-statistics.md	tier-4-run-log	126	41	5	0
larch-logs/implement/76E70CC9-EBDE-4590-A2C3-3A9FB03715AC/version-bump-reasoning.md	tier-4-run-log	452	152	14	1
larch-logs/implement/77D8DA72-1D17-497B-AC3C-A4FDF96104C0/plan-goals-test.md	tier-4-run-log	3710	1013	51	3
larch-logs/implement/77D8DA72-1D17-497B-AC3C-A4FDF96104C0/version-bump-reasoning.md	tier-4-run-log	463	135	13	1
larch-logs/implement/7829DDB8-7C37-4D3C-9AA2-7E68690159F1/plan-goals-test.md	tier-4-run-log	651	131	12	3
larch-logs/implement/7829DDB8-7C37-4D3C-9AA2-7E68690159F1/timing-report.md	tier-4-run-log	23144	7747	417	2
larch-logs/implement/7829DDB8-7C37-4D3C-9AA2-7E68690159F1/token-report.md	tier-4-run-log	2154	831	40	0
larch-logs/implement/7829DDB8-7C37-4D3C-9AA2-7E68690159F1/version-bump-reasoning.md	tier-4-run-log	453	137	13	1
larch-logs/implement/7AB84BE5-71CD-472E-9FF7-C6DEC3AAE5EF/plan-goals-test.md	tier-4-run-log	1844	493	38	3
larch-logs/implement/7AB84BE5-71CD-472E-9FF7-C6DEC3AAE5EF/version-bump-reasoning.md	tier-4-run-log	456	138	13	1
larch-logs/implement/7D1B6D77-BFE8-4016-AF5C-89A5A235ADC2/review-findings-full.md	tier-4-run-log	0	0	0	0
larch-logs/implement/7D5FECB5-6CB7-42F5-B98F-50D8759849EE/review-findings-full.md	tier-4-run-log	13110	3036	184	23
larch-logs/implement/7D5FECB5-6CB7-42F5-B98F-50D8759849EE/version-bump-reasoning.md	tier-4-run-log	412	116	13	1
larch-logs/implement/7D8DAD13-6414-4AF5-AF60-B0B0715CF96A/plan-goals-test.md	tier-4-run-log	1525	389	27	2
larch-logs/implement/7D8DAD13-6414-4AF5-AF60-B0B0715CF96A/review-findings-full.md	tier-4-run-log	9125	2134	40	5
larch-logs/implement/7E47245E-FBF2-401D-BFA5-E5F1F6E2FFBF/plan-goals-test.md	tier-4-run-log	473	116	8	3
larch-logs/implement/7E47245E-FBF2-401D-BFA5-E5F1F6E2FFBF/timing-report.md	tier-4-run-log	34358	11511	622	2
larch-logs/implement/7E47245E-FBF2-401D-BFA5-E5F1F6E2FFBF/token-report.md	tier-4-run-log	1894	762	32	0
larch-logs/implement/7E47245E-FBF2-401D-BFA5-E5F1F6E2FFBF/version-bump-reasoning.md	tier-4-run-log	444	117	13	1
larch-logs/implement/7d95afa967d6/diagrams.md	tier-4-run-log	58	23	1	0
larch-logs/implement/7d95afa967d6/plan-goals-test.md	tier-4-run-log	125	40	4	0
larch-logs/implement/7d95afa967d6/token-report.md	tier-4-run-log	4482	1752	75	0
larch-logs/implement/808ADCEF-4D9B-48C1-894A-22DCA2687B05/diagrams.md	tier-4-run-log	1610	487	45	3
larch-logs/implement/808ADCEF-4D9B-48C1-894A-22DCA2687B05/plan-goals-test.md	tier-4-run-log	3178	782	64	4
larch-logs/implement/808ADCEF-4D9B-48C1-894A-22DCA2687B05/timing-report.md	tier-4-run-log	26993	8994	493	2
larch-logs/implement/808ADCEF-4D9B-48C1-894A-22DCA2687B05/token-report.md	tier-4-run-log	1357	515	21	0
larch-logs/implement/81B30C63-6B57-4E7D-A0AF-3E0E12A88D92/token-report.md	tier-4-run-log	2837	1157	47	0
larch-logs/implement/8806AEE0-8D33-4861-AE0D-A78FF2939937/plan-goals-test.md	tier-4-run-log	6468	1659	104	4
larch-logs/implement/8806AEE0-8D33-4861-AE0D-A78FF2939937/version-bump-reasoning.md	tier-4-run-log	463	139	13	1
larch-logs/implement/883C37B7-F76E-427D-9EB2-DE1F7BF54372/plan-goals-test.md	tier-4-run-log	467	130	8	3
larch-logs/implement/883C37B7-F76E-427D-9EB2-DE1F7BF54372/timing-report.md	tier-4-run-log	18406	6202	332	2
larch-logs/implement/883C37B7-F76E-427D-9EB2-DE1F7BF54372/token-report.md	tier-4-run-log	1466	583	25	0
larch-logs/implement/883C37B7-F76E-427D-9EB2-DE1F7BF54372/version-bump-reasoning.md	tier-4-run-log	411	114	13	1
larch-logs/implement/88402D4F-E2FA-4302-96C1-5CBEA84D64ED/plan-goals-test.md	tier-4-run-log	3724	985	82	3
larch-logs/implement/88402D4F-E2FA-4302-96C1-5CBEA84D64ED/review-findings-full.md	tier-4-run-log	21896	5236	256	32
larch-logs/implement/8B55BC7D-C9EA-4B96-9A40-4D1E582EF616/review-findings-full.md	tier-4-run-log	0	0	0	0
larch-logs/implement/8B55BC7D-C9EA-4B96-9A40-4D1E582EF616/version-bump-reasoning.md	tier-4-run-log	412	115	13	1
larch-logs/implement/8EC42D70-5678-46A3-AB3F-D88A80CA5307/plan-goals-test.md	tier-4-run-log	2314	513	33	3
larch-logs/implement/8EC42D70-5678-46A3-AB3F-D88A80CA5307/version-bump-reasoning.md	tier-4-run-log	456	142	13	1
larch-logs/implement/8F654568-6104-45DC-9CF6-4C310D6AC671/plan-goals-test.md	tier-4-run-log	4482	1114	93	3
larch-logs/implement/8F654568-6104-45DC-9CF6-4C310D6AC671/timing-report.md	tier-4-run-log	887	288	24	2
larch-logs/implement/8F654568-6104-45DC-9CF6-4C310D6AC671/token-report.md	tier-4-run-log	2403	940	44	0
larch-logs/implement/8F654568-6104-45DC-9CF6-4C310D6AC671/version-bump-reasoning.md	tier-4-run-log	456	136	13	1
larch-logs/implement/91719292-65E2-4439-A960-CC1AE225F7D0/plan-goals-test.md	tier-4-run-log	1682	439	29	3
larch-logs/implement/91719292-65E2-4439-A960-CC1AE225F7D0/review-findings-full.md	tier-4-run-log	1076	242	16	2
larch-logs/implement/91A31AE3-48FD-461D-9066-A9DD8FA0E500/plan-goals-test.md	tier-4-run-log	2867	708	64	4
larch-logs/implement/91A31AE3-48FD-461D-9066-A9DD8FA0E500/timing-report.md	tier-4-run-log	926	311	25	2
larch-logs/implement/91A31AE3-48FD-461D-9066-A9DD8FA0E500/token-report.md	tier-4-run-log	2246	888	42	0
larch-logs/implement/91A31AE3-48FD-461D-9066-A9DD8FA0E500/version-bump-reasoning.md	tier-4-run-log	455	138	13	1
